"chrom","start","end","pro_plus_abs","pro_minus_abs","bidir","in_setB"
"chr14",91418102,91418453,441.48,104.33,0.236318746036061,FALSE
"chr14",92963716,92964126,25.86,32.66,0.791794243723209,TRUE
"chr14",93011691,93011948,5.75,33.56,0.171334922526818,FALSE
"chr14",93017371,93017749,7.66,275.77,0.0277767704971534,FALSE
"chr14",94390721,94391004,66.09,8.17,0.123619307005598,FALSE
"chr14",95056464,95057065,116.84,104.32,0.892844916124615,TRUE
"chr14",96574932,96575160,369.66,5.44,0.0147162257209327,FALSE
"chr14",98806560,98806863,11.5,22.67,0.507278341420379,TRUE
"chr14",98903527,98903807,70.88,3.63,0.0512133182844244,FALSE
"chr14",99207592,99207818,18.19,0.91,0.0500274876305662,FALSE
"chr14",99964964,99965421,90.99,50.8,0.558303110231894,TRUE
"chr14",100012352,100012650,16.28,0.91,0.0558968058968059,FALSE
"chr14",100096524,100096836,22.98,39.91,0.575795539964921,TRUE
"chr14",100137280,100137550,13.41,9.98,0.744220730797912,TRUE
"chr14",105032374,105032598,45.97,127.01,0.361940004724037,TRUE
"chr15",33067881,33068279,394.57,449.95,0.876919657739749,TRUE
"chr15",39668492,39668835,94.82,23.59,0.248787175701329,FALSE
"chr15",50181504,50181706,13.41,4.54,0.33855331841909,TRUE
"chr15",57591655,57591874,1.92,69.85,0.0274874731567645,FALSE
"chr15",59905799,59906014,10.53,0,0,FALSE
"chr15",62832330,62832561,21.07,1.82,0.0863787375415282,FALSE
"chr15",63387803,63388082,27.78,19.05,0.685745140388769,TRUE
"chr15",64703682,64703995,219.32,17.24,0.0786066022250593,FALSE
"chr15",65286212,65286435,160.88,148.78,0.924788662357036,TRUE
"chr15",65569981,65570167,23.94,1.81,0.0756056808688388,FALSE
"chr15",69482758,69483022,38.31,109.78,0.348970668609947,TRUE
"chr15",69554321,69554635,2.88,25.4,0.113385826771654,FALSE
"chr15",70016176,70016570,17.25,12.7,0.736231884057971,TRUE
"chr15",70321135,70321596,57.46,81.64,0.703821656050955,TRUE
"chr15",70378089,70378445,58.42,769.28,0.0759411397670549,FALSE
"chr15",70462957,70463342,60.34,1.82,0.0301624129930394,FALSE
"chr15",70528442,70528735,0,1.81,0,FALSE
"chr15",71079147,71079399,116.83,287.56,0.406280428432327,TRUE
"chr15",71083943,71084168,65.13,17.23,0.264547827422079,FALSE
"chr15",71096656,71097127,560.25,67.13,0.119821508255243,FALSE
"chr15",71104718,71105063,180.05,12.71,0.0705915023604554,FALSE
"chr15",71252085,71252436,23.94,1.81,0.0756056808688388,FALSE
"chr15",71975454,71975654,4.79,71.67,0.0668341007395005,FALSE
"chr15",73710158,73710462,22.98,1.81,0.0787641427328111,FALSE
"chr15",74725926,74726131,0.96,2.72,0.352941176470588,TRUE
"chr15",74817223,74817750,25.86,93.44,0.276755136986301,FALSE
"chr15",78135404,78135724,2.88,0,0,FALSE
"chr15",80679478,80679709,91.93,56.24,0.611769824866746,TRUE
"chr15",81092034,81092375,40.23,162.39,0.247736929613892,FALSE
"chr15",82952222,82952420,17.24,16.33,0.947215777262181,TRUE
"chr15",87191677,87191875,4.8,8.16,0.588235294117647,TRUE
"chr15",89108946,89109132,2.88,0.91,0.315972222222222,TRUE
"chr15",89115589,89115819,18.2,42.64,0.426829268292683,TRUE
"chr15",89782290,89782580,0.96,19.05,0.0503937007874016,FALSE
"chr15",92639225,92639469,344.77,97.97,0.284160454795951,TRUE
"chr15",92645551,92645893,236.55,258.55,0.914910075420615,TRUE
"chr15",94792457,94792697,10.54,2.72,0.258064516129032,FALSE
"chr15",95894400,95894713,85.25,29.94,0.351202346041056,TRUE
"chr15",95895616,95895914,41.18,25.4,0.616804273919378,TRUE
"chr15",95911551,95911958,88.11,626.85,0.140559942569993,FALSE
"chr15",96001595,96001813,25.86,5.44,0.210363495746326,FALSE
"chr15",96103259,96103579,0.96,10.89,0.0881542699724518,FALSE
"chr15",96339447,96339633,148.44,0,0,FALSE
"chr15",98749234,98749518,17.24,53.52,0.322122571001495,TRUE
"chr15",100517163,100517480,117.79,63.5,0.539094999575516,TRUE
"chr16",327181,327435,1.92,9.08,0.211453744493392,FALSE
"chr16",450621,450824,51.71,36.28,0.701605105395475,TRUE
"chr16",451683,451884,17.24,21.78,0.791551882460973,TRUE
"chr16",1287678,1288355,116.85,11.79,0.100898587933248,FALSE
"chr16",1296979,1297245,48.84,37.19,0.761466011466011,TRUE
"chr16",1378902,1379165,67.04,60.77,0.906473747016706,TRUE
"chr16",2329676,2329971,1.92,26.31,0.0729760547320411,FALSE
"chr16",2719318,2719527,0.96,5.44,0.176470588235294,FALSE
"chr16",3166515,3166962,182.92,37.19,0.203312923682484,FALSE
"chr16",4113447,4113715,31.61,137.87,0.229273953724523,FALSE
"chr16",4142523,4142776,66.09,35.37,0.535179300953246,TRUE
"chr16",4152178,4152672,306.47,782.87,0.391469848122932,TRUE
"chr16",4369049,4369397,8.62,6.35,0.736658932714617,TRUE
"chr16",8679307,8679515,30.64,36.28,0.844542447629548,TRUE
"chr16",9047716,9047951,1.92,18.15,0.105785123966942,FALSE
"chr16",11127952,11128148,1.92,4.54,0.422907488986784,TRUE
"chr16",16973807,16974581,510.44,152.41,0.298585534049056,TRUE
"chr16",17171210,17171573,5.75,8.16,0.704656862745098,TRUE
"chr16",17295528,17295794,0.96,12.7,0.0755905511811024,FALSE
"chr16",17296489,17296729,1.92,1.81,0.942708333333333,TRUE
"chr16",17315755,17315974,0.96,220.45,0.00435472896348378,FALSE
"chr16",17459596,17459856,12.45,10.88,0.873895582329317,TRUE
"chr16",19987799,19988033,5.75,96.17,0.0597899552875117,FALSE
"chr16",20011346,20011543,4.79,0,0,FALSE
"chr16",20014159,20014401,12.46,44.45,0.280314960629921,TRUE
"chr16",23079696,23080004,43.09,88.91,0.484647396243392,TRUE
"chr16",23137876,23138248,5.75,27.22,0.211241734019104,FALSE
"chr16",23148587,23148870,35.45,81.64,0.43422341989221,TRUE
"chr16",25040399,25040859,45.01,39.02,0.866918462563875,TRUE
"chr16",25119635,25119853,54.59,9.07,0.166147646089027,FALSE
"chr16",27898014,27898289,43.11,9.98,0.231500811876595,FALSE
"chr16",29310769,29311213,191.53,78.01,0.407299117631703,TRUE
"chr16",53045499,53045796,47.88,552.46,0.0866669080114397,FALSE
"chr16",53099392,53099787,74.7,97.98,0.762400489895897,TRUE
"chr16",53775587,53775855,239.42,65.32,0.27282599615738,FALSE
"chr16",54085500,54085715,54.59,22.68,0.41546070708921,TRUE
"chr16",54094773,54094959,212.61,13.61,0.0640139222049762,FALSE
"chr16",54424171,54424407,56.51,4.54,0.0803397628738276,FALSE
"chr16",54425702,54426002,18.2,78.01,0.233303422638123,FALSE
"chr16",56370795,56371238,12.46,734.81,0.0169567643336373,FALSE
"chr16",57622778,57623025,58.42,343.81,0.169919432244554,FALSE
"chr16",66278150,66278345,5.75,17.23,0.333720255368543,TRUE
"chr16",68745702,68745970,70.87,14.51,0.204741075208128,FALSE
"chr16",70136674,70136941,9.58,0,0,FALSE
"chr16",72914400,72914601,52.68,18.14,0.344343204252088,TRUE
"chr16",72929424,72929739,12.45,39.01,0.319148936170213,TRUE
"chr16",75029861,75030143,1.92,3.63,0.528925619834711,TRUE
"chr16",79037583,79037931,10.54,0.91,0.0863377609108159,FALSE
"chr16",79171841,79172164,81.41,0,0,FALSE
"chr16",80837682,80837943,1.92,7.26,0.264462809917355,FALSE
"chr16",82137252,82137618,13.41,69.86,0.191955339249928,FALSE
"chr16",82138527,82138752,48.85,321.14,0.152114342654294,FALSE
"chr16",82152709,82152950,10.54,107.95,0.0976377952755905,FALSE
"chr16",84724681,84724912,26.82,37.19,0.721161602581339,TRUE
"chr16",85147326,85147791,22.04,18.14,0.823049001814882,TRUE
"chr16",85282433,85282663,3.84,0.91,0.236979166666667,FALSE
"chr16",85288195,85288620,13.42,46.26,0.29009943795936,TRUE
"chr16",85288929,85289271,13.41,109.77,0.122164525826729,FALSE
"chr16",85306160,85306467,465.43,128.82,0.276776314375953,TRUE
"chr16",85465998,85466335,50.78,67.12,0.756555423122765,TRUE
"chr16",85520975,85521285,37.36,0,0,FALSE
"chr16",85753446,85753741,3.84,25.39,0.151240645923592,FALSE
"chr16",88763517,88763836,6.71,48.09,0.139530047826991,FALSE
"chr16",88927117,88927631,86.19,75.3,0.873651235642186,TRUE
"chr16",88928299,88928766,64.18,54.43,0.848083515113742,TRUE
"chr17",4534368,4534589,0,0.91,0,FALSE
"chr17",6676115,6676367,10.54,45.36,0.232363315696649,FALSE
"chr17",27247444,27247680,0,10.89,0,FALSE
"chr17",28498023,28498234,211.65,7.26,0.0343019135364989,FALSE
"chr17",28536794,28537335,21.07,11.79,0.559563360227812,TRUE
"chr17",40311330,40311520,43.1,13.61,0.315777262180974,TRUE
"chr17",40322324,40322625,358.18,60.78,0.169691216706684,FALSE
"chr17",40448676,40449010,234.62,45.35,0.193291279515813,FALSE
"chr17",40552543,40552733,14.36,2.72,0.18941504178273,FALSE
"chr17",40576062,40576582,259.53,23.59,0.0908950795669094,FALSE
"chr17",40582367,40582580,34.48,17.24,0.5,TRUE
"chr17",40687476,40687793,1111.87,78.93,0.0709885148443613,FALSE
"chr17",40701124,40701328,26.81,27.21,0.985299522234473,TRUE
"chr17",41416014,41416249,5.75,11.8,0.48728813559322,TRUE
"chr17",41536052,41536282,26.82,75.29,0.356222605923761,TRUE
"chr17",45901164,45901417,73.74,4.53,0.0614320585842148,FALSE
"chr17",47674067,47674299,51.71,3.63,0.0701991877779927,FALSE
"chr17",47693192,47693441,4.79,12.7,0.377165354330709,TRUE
"chr17",50317327,50317567,101.51,32.66,0.321741700325091,TRUE
"chr17",50944376,50944836,39.26,1386.14,0.0283232573910283,FALSE
"chr17",50948242,50948467,187.71,56.24,0.299611102232167,TRUE
"chr17",50950049,50950243,58.42,47.18,0.807600136939404,TRUE
"chr17",56173942,56174168,294.96,45.36,0.153783563873068,FALSE
"chr17",57085681,57085891,97.69,35.37,0.362063670795373,TRUE
"chr17",57166895,57167092,10.54,4.54,0.430740037950664,TRUE
"chr17",57340599,57340912,267.2,81.63,0.305501497005988,TRUE
"chr17",57342873,57343257,781.46,21.78,0.027870908299849,FALSE
"chr17",57357458,57358011,357.22,499.84,0.714668693982074,TRUE
"chr17",57375796,57376110,80.44,37.2,0.462456489308802,TRUE
"chr17",57411975,57412197,8.62,0,0,FALSE
"chr17",57899844,57900129,288.25,237.67,0.824527320034692,TRUE
"chr17",58639672,58640007,0.96,30.84,0.0311284046692607,FALSE
"chr17",60345121,60345454,24.91,87.98,0.283132530120482,TRUE
"chr17",60346863,60347328,217.39,260.36,0.834959287140882,TRUE
"chr17",61723133,61723645,44.05,26.3,0.597048808172531,TRUE
"chr17",62804828,62805074,30.65,9.97,0.325285481239804,TRUE
"chr17",66952262,66952635,165.67,36.28,0.218989557554174,FALSE
"chr17",67467599,67467926,6.71,9.07,0.739801543550165,TRUE
"chr17",72517855,72518057,35.44,20.86,0.588600451467269,TRUE
"chr17",72617994,72618288,5.75,8.16,0.704656862745098,TRUE
"chr17",72640461,72640770,13.41,2.72,0.202833706189411,FALSE
"chr17",73612152,73612439,11.49,22.68,0.506613756613757,TRUE
"chr17",74758337,74758579,155.14,144.23,0.929676421296893,TRUE
"chr17",74760670,74761005,1245.94,95.25,0.0764483040916898,FALSE
"chr17",74769774,74770119,69.91,116.12,0.602049603858078,TRUE
"chr17",78421122,78421729,80.45,66.23,0.823244251087632,TRUE
"chr17",79812973,79813275,151.31,840.03,0.180124519362404,FALSE
"chr17",80047261,80047554,62.25,2.72,0.0436947791164659,FALSE
"chr17",80068458,80068837,2.88,3.63,0.793388429752066,TRUE
"chr17",80394718,80394935,30.65,23.59,0.769657422512235,TRUE
"chr17",82103782,82104202,25.87,57.15,0.452668416447944,TRUE
"chr17",82888973,82889362,62.25,268.53,0.231817674002905,FALSE
"chr17",83180984,83181218,33.52,5.44,0.162291169451074,FALSE
"chr18",109283,110082,60.35,51.7,0.856669428334714,TRUE
"chr18",111420,111710,340.94,346.53,0.983868640521744,TRUE
"chr18",3395503,3395743,35.43,8.17,0.230595540502399,FALSE
"chr18",3689111,3689511,5.75,48.99,0.117370892018779,FALSE
"chr18",3722580,3722840,113,220.44,0.512611141353656,TRUE
"chr18",9495990,9496198,6.71,1.82,0.27123695976155,FALSE
"chr18",9757682,9758098,30.64,98.88,0.309870550161812,TRUE
"chr18",9804132,9804460,66.09,101.6,0.650492125984252,TRUE
"chr18",11269017,11269293,2.87,1.82,0.634146341463415,TRUE
"chr18",13539841,13540261,121.63,164.2,0.74074299634592,TRUE
"chr18",23627308,23627625,28.73,33.57,0.855823652070301,TRUE
"chr18",23629437,23629838,26.82,34.46,0.778293673824724,TRUE
"chr18",25168659,25168901,3.83,11.8,0.324576271186441,TRUE
"chr18",36099394,36099637,37.35,42.63,0.876143560872625,TRUE
"chr18",43876789,43877036,5.75,0,0,FALSE
"chr18",44918093,44918324,3.84,25.41,0.15112160566706,FALSE
"chr18",45793328,45793691,0.96,31.74,0.0302457466918715,FALSE
"chr18",45802671,45803007,30.64,17.23,0.56233681462141,TRUE
"chr18",48123986,48124231,10.54,8.17,0.775142314990512,TRUE
"chr18",48308291,48308502,4.79,0,0,FALSE
"chr18",48990858,48991239,9.58,57.16,0.167599720083975,FALSE
"chr18",59952740,59952926,6.71,7.26,0.924242424242424,TRUE
"chr18",59954341,59954553,90.98,3.63,0.0398988788744779,FALSE
"chr18",63155693,63155916,13.42,10.88,0.810730253353204,TRUE
"chr18",63225786,63226018,182.91,73.48,0.401727625608223,TRUE
"chr18",63241402,63241909,135.97,21.77,0.160108847539899,FALSE
"chr18",63254719,63255070,43.1,20.86,0.483990719257541,TRUE
"chr18",63257353,63257633,65.13,73.48,0.886363636363636,TRUE
"chr18",63259557,63259809,65.13,571.52,0.113959266517357,FALSE
"chr18",74242668,74243027,40.22,61.68,0.652075226977951,TRUE
"chr18",76857589,76857870,22.03,20.86,0.946890603722197,TRUE
"chr18",77054764,77055010,43.1,39.92,0.926218097447796,TRUE
"chr18",78892885,78893138,2.88,25.39,0.113430484442694,FALSE
"chr18",78893598,78893837,28.73,18.14,0.631395753567699,TRUE
"chr18",79062859,79063130,39.26,144.24,0.272185246810871,FALSE
"chr19",1166892,1167117,11.49,2.72,0.236727589208007,FALSE
"chr19",1181596,1182175,171.43,78.02,0.455112874059383,TRUE
"chr19",1513158,1513601,43.1,57.15,0.754155730533683,TRUE
"chr19",2525050,2525319,165.68,54.43,0.328524867213906,TRUE
"chr19",2576234,2576512,28.74,4.54,0.157967988865692,FALSE
"chr19",2579163,2579491,60.33,89.8,0.671826280623608,TRUE
"chr19",3390017,3390262,49.8,7.26,0.14578313253012,FALSE
"chr19",4536775,4537052,3.83,23.58,0.162425784563189,FALSE
"chr19",4970859,4971057,102.47,39,0.380599199765785,TRUE
"chr19",15485774,15486010,5.75,8.16,0.704656862745098,TRUE
"chr19",15488585,15488995,49.79,9.08,0.182365936935128,FALSE
"chr19",16463919,16464260,51.72,143.34,0.360820426956886,TRUE
"chr19",22426696,22426970,0,31.75,0,FALSE
"chr19",23400361,23400814,205.91,10.88,0.052838618814045,FALSE
"chr19",29671401,29671641,156.1,12.7,0.0813581037796284,FALSE
"chr19",30698540,30698857,65.12,60.77,0.933200245700246,TRUE
"chr19",33879920,33880125,11.5,1.81,0.157391304347826,FALSE
"chr19",35317459,35317816,85.23,38.1,0.447025695177754,TRUE
"chr19",35319127,35319328,9.58,0,0,FALSE
"chr19",37730849,37731234,32.56,5.44,0.167076167076167,FALSE
"chr19",38298952,38299594,288.26,120.64,0.41851106639839,TRUE
"chr19",38321623,38321938,38.31,83.46,0.45902228612509,TRUE
"chr19",38714471,38714781,52.67,6.35,0.120561989747484,FALSE
"chr19",39130424,39130696,3.83,78.91,0.0485363071854011,FALSE
"chr19",39150993,39151302,23.96,18.14,0.757095158597663,TRUE
"chr19",40466100,40466439,266.22,12.71,0.0477424686349636,FALSE
"chr19",40920894,40921766,147.48,222.24,0.663606911447084,TRUE
"chr19",47096130,47096335,1.92,192.31,0.00998388019343768,FALSE
"chr19",48553901,48554132,54.59,7.26,0.132991390364536,FALSE
"chr19",48554697,48554915,0.96,0.91,0.947916666666667,TRUE
"chr19",51807432,51807639,56.51,24.49,0.433374623960361,TRUE
"chr2",7749087,7749303,0,63.5,0,FALSE
"chr2",8274956,8275241,0,5.44,0,FALSE
"chr2",9807858,9808045,3.83,0,0,FALSE
"chr2",10021771,10022006,388.82,107.04,0.275294480736588,FALSE
"chr2",10757270,10757876,189.62,162.39,0.856397004535386,TRUE
"chr2",11122365,11122677,58.43,83.45,0.700179748352307,TRUE
"chr2",11494648,11494889,34.48,6.35,0.184164733178654,FALSE
"chr2",11498009,11498224,99.59,732.98,0.135870010095773,FALSE
"chr2",11498519,11498947,330.39,695.8,0.474834722621443,TRUE
"chr2",11502573,11502808,20.13,0.91,0.0452061599602583,FALSE
"chr2",11503658,11503873,23.94,4.53,0.18922305764411,FALSE
"chr2",11512727,11513033,74.69,820.98,0.0909766376769227,FALSE
"chr2",11524501,11524695,8.62,3.63,0.421113689095128,TRUE
"chr2",11530992,11531282,117.8,78.93,0.670033955857385,TRUE
"chr2",11532373,11532695,144.61,91.62,0.633566143420234,TRUE
"chr2",11539521,11539962,461.6,636.82,0.724851606419396,TRUE
"chr2",11558668,11558930,217.39,276.68,0.78570912245193,TRUE
"chr2",14178817,14179143,10.54,60.77,0.173440842520981,FALSE
"chr2",14543430,14543688,12.45,0.91,0.0730923694779117,FALSE
"chr2",15142919,15143124,38.3,2.72,0.0710182767624021,FALSE
"chr2",16019312,16019595,69.92,4.54,0.0649313501144165,FALSE
"chr2",20071656,20072071,17.25,40.81,0.42269051703014,TRUE
"chr2",26758060,26758246,3.83,3.63,0.947780678851175,TRUE
"chr2",28377237,28377429,2.88,0.91,0.315972222222222,TRUE
"chr2",35297474,35297758,13.42,17.23,0.778874056877539,TRUE
"chr2",38076088,38076480,521.95,318.42,0.610058434715969,TRUE
"chr2",38096268,38096531,392.65,28.11,0.0715904749777155,FALSE
"chr2",39180286,39180612,13.42,1.81,0.134873323397914,FALSE
"chr2",41775778,41776071,32.56,27.21,0.835687960687961,TRUE
"chr2",42010832,42011101,0,0.91,0,FALSE
"chr2",42342516,42342822,45.01,58.06,0.77523251808474,TRUE
"chr2",42784649,42784886,15.32,0.91,0.0593994778067885,FALSE
"chr2",42788913,42789205,14.36,0.91,0.0633704735376045,FALSE
"chr2",43273649,43273842,8.62,64.41,0.133830150597733,FALSE
"chr2",45752562,45752883,150.35,148.77,0.989491187229797,TRUE
"chr2",45753439,45753688,31.61,30.83,0.975324264473268,TRUE
"chr2",45820733,45820919,4.79,23.59,0.203052140737601,FALSE
"chr2",62858299,62858681,49.8,32.65,0.655622489959839,TRUE
"chr2",64906877,64907343,63.21,204.11,0.309685953652442,TRUE
"chr2",64975370,64975684,30.65,17.25,0.562805872756933,TRUE
"chr2",65300250,65300478,55.55,50.8,0.914491449144915,TRUE
"chr2",70381956,70382233,0.96,13.61,0.0705363703159442,FALSE
"chr2",70616299,70616558,57.46,15.42,0.268360598677341,FALSE
"chr2",72575001,72575239,0.96,7.26,0.132231404958678,FALSE
"chr2",73431863,73432154,25.86,6.35,0.245552977571539,FALSE
"chr2",74845297,74845535,31.61,385.55,0.0819867721436908,FALSE
"chr2",74897894,74898200,87.14,95.26,0.914759605290783,TRUE
"chr2",85954621,85954889,84.28,133.36,0.631973605278944,TRUE
"chr2",85955053,85955320,172.38,23.58,0.136790810998956,FALSE
"chr2",96964707,96964893,3.83,18.14,0.211135611907387,FALSE
"chr2",99617911,99618222,10.55,7.26,0.688151658767772,TRUE
"chr2",99636636,99636994,33.52,9.07,0.270584725536993,FALSE
"chr2",100062005,100062198,0,15.42,0,FALSE
"chr2",100066954,100067144,76.62,300.27,0.255170346687981,FALSE
"chr2",101234726,101234953,0,27.21,0,FALSE
"chr2",105522718,105523085,38.31,5.44,0.141999477943096,FALSE
"chr2",109472667,109473017,133.11,11.79,0.0885733603786342,FALSE
"chr2",111535441,111535716,70.88,42.63,0.601439051918736,TRUE
"chr2",120404159,120404437,7.67,0,0,FALSE
"chr2",123051697,123051915,0,0,0,FALSE
"chr2",133492959,133493222,36.4,34.48,0.947252747252747,TRUE
"chr2",133505175,133505390,11.49,74.39,0.154456244118833,FALSE
"chr2",134815623,134815906,0,38.09,0,FALSE
"chr2",138435740,138436038,46.93,7.26,0.154698487108459,FALSE
"chr2",139245259,139245660,3.83,8.16,0.469362745098039,TRUE
"chr2",139773677,139773966,0.96,3.63,0.264462809917355,FALSE
"chr2",149991106,149991424,0,0,0,FALSE
"chr2",157125313,157125517,3.83,2.72,0.710182767624021,TRUE
"chr2",158723508,158723831,36.39,87.09,0.41784361005856,TRUE
"chr2",159099578,159099826,9.58,19.05,0.502887139107612,TRUE
"chr2",159111320,159111845,28.73,9.07,0.31569787678385,TRUE
"chr2",161872171,161872395,11.5,0,0,FALSE
"chr2",173985642,173985935,38.31,5.45,0.142260506395197,FALSE
"chr2",176845700,176846013,117.8,9.07,0.0769949066213922,FALSE
"chr2",177520007,177520275,0.96,16.32,0.0588235294117647,FALSE
"chr2",179574338,179574556,15.32,30.84,0.496757457846952,TRUE
"chr2",179580778,179580999,5.75,45.36,0.126763668430335,FALSE
"chr2",179646731,179647210,8.62,18.14,0.475192943770673,TRUE
"chr2",185229646,185229896,1.92,0,0,FALSE
"chr2",200747025,200747255,0,126.09,0,FALSE
"chr2",200786324,200786714,10.54,33.57,0.313970807268394,TRUE
"chr2",201985726,201986014,24.9,17.24,0.692369477911647,TRUE
"chr2",201986350,201986573,5.75,0,0,FALSE
"chr2",214376511,214376783,19.15,25.4,0.753937007874016,TRUE
"chr2",214378344,214378534,11.49,50.8,0.226181102362205,FALSE
"chr2",214378643,214379170,123.55,357.43,0.345662087681504,TRUE
"chr2",215216871,215217224,5.75,35.38,0.162521198417185,FALSE
"chr2",215966328,215966639,59.36,33.56,0.565363881401617,TRUE
"chr2",215979710,215979943,22.03,315.68,0.0697858590978206,FALSE
"chr2",215982588,215982931,442.46,137.89,0.311643990417213,TRUE
"chr2",216551206,216551403,13.4,17.24,0.777262180974478,TRUE
"chr2",217092642,217092905,89.07,9.98,0.112046704838891,FALSE
"chr2",217388045,217388388,328.49,16.33,0.0497123200097415,FALSE
"chr2",219398932,219399217,55.54,162.39,0.342016133998399,TRUE
"chr2",219400204,219400520,233.68,49.89,0.213497090037658,FALSE
"chr2",224331788,224332149,128.32,11.8,0.0919576059850374,FALSE
"chr2",225615534,225615874,40.24,82.55,0.487462144155058,TRUE
"chr2",225616449,225616641,184.84,20.86,0.112854360528024,FALSE
"chr2",225646732,225647117,10.53,0,0,FALSE
"chr2",225843039,225843438,0,0,0,FALSE
"chr2",231223053,231223335,121.62,21.78,0.17908238776517,FALSE
"chr2",231706312,231706508,206.86,190.51,0.920961036449773,TRUE
"chr2",236592852,236593328,11.49,29.94,0.38376753507014,TRUE
"chr2",236824887,236825105,53.62,35.37,0.65964192465498,TRUE
"chr2",237025875,237026071,56.51,10.89,0.192709254999115,FALSE
"chr2",237041315,237041652,83.32,10.89,0.130700912145943,FALSE
"chr2",237044158,237044696,14.36,11.8,0.821727019498607,TRUE
"chr2",237235476,237235784,10.53,5.44,0.51661918328585,TRUE
"chr2",237496496,237496708,47.89,0.91,0.0190018793067446,FALSE
"chr2",237510154,237510349,24.9,0.91,0.0365461847389558,FALSE
"chr2",237558992,237559354,113.01,39.01,0.345190691089284,TRUE
"chr2",239268282,239268762,96.72,8.17,0.0844706368899917,FALSE
"chr2",240069918,240070349,150.36,10.89,0.0724261771747805,FALSE
"chr2",240251589,240251775,0.96,0.91,0.947916666666667,TRUE
"chr20",19130171,19130540,11.5,38.1,0.301837270341207,TRUE
"chr20",32040759,32041074,206.85,21.77,0.105245346869712,FALSE
"chr20",34350219,34350474,0.96,71.66,0.013396595032096,FALSE
"chr20",36587342,36587583,32.56,51.71,0.629665441887449,TRUE
"chr20",37279595,37279887,18.2,6.35,0.348901098901099,TRUE
"chr20",38109708,38110448,41.19,113.38,0.363291585817605,TRUE
"chr20",39463626,39464041,0,6.35,0,FALSE
"chr20",39645425,39645719,23.95,6.35,0.265135699373695,FALSE
"chr20",44182122,44182365,5.75,1.81,0.314782608695652,TRUE
"chr20",44302352,44302633,9.58,33.57,0.285373845695562,TRUE
"chr20",44714683,44714901,14.37,0.91,0.0633263743910926,FALSE
"chr20",44765610,44765915,1.92,58.06,0.033069238718567,FALSE
"chr20",45340487,45340685,26.81,134.27,0.199672302077903,FALSE
"chr20",47345188,47345573,42.13,414.57,0.10162336879176,FALSE
"chr20",47352657,47352920,353.38,264.89,0.749589676835135,TRUE
"chr20",47382714,47382926,37.36,13.6,0.364025695931477,TRUE
"chr20",48075832,48076491,213.57,38.1,0.178395842112656,FALSE
"chr20",48158048,48158352,22.99,29.93,0.768125626461744,TRUE
"chr20",48246437,48246685,0,85.27,0,FALSE
"chr20",48572241,48572532,26.82,10.88,0.405667412378822,TRUE
"chr20",48663826,48664050,0,62.59,0,FALSE
"chr20",48698252,48698442,91.95,15.42,0.167699836867863,FALSE
"chr20",48705400,48705644,17.24,79.84,0.215931863727455,FALSE
"chr20",48864419,48865103,298.81,109.77,0.367357183494528,TRUE
"chr20",50284784,50285056,41.17,24.49,0.594850619383046,TRUE
"chr20",50414850,50415083,0,19.95,0,FALSE
"chr20",50727404,50727972,165.69,276.68,0.598850657799624,TRUE
"chr20",50764063,50764524,203.03,791.96,0.256363957775645,FALSE
"chr20",50798764,50798967,59.39,8.16,0.137396868159623,FALSE
"chr20",51715993,51716227,39.26,71.68,0.547712053571428,TRUE
"chr20",53346230,53346564,5.74,102.52,0.05598907530238,FALSE
"chr20",53654839,53655065,456.81,429.99,0.941288500689565,TRUE
"chr20",53661147,53661472,130.25,280.31,0.464664121865078,TRUE
"chr20",53661823,53662111,71.82,1544.9,0.0464884458541006,FALSE
"chr20",54123627,54124025,248.04,1554.88,0.159523564519448,FALSE
"chr20",54127162,54127447,45.01,10.88,0.241724061319707,FALSE
"chr20",54149084,54149446,82.36,19.96,0.242350655658086,FALSE
"chr20",54195308,54195657,12.45,13.6,0.915441176470588,TRUE
"chr20",56629295,56629516,3024.34,63.5,0.0209963165517105,FALSE
"chr20",56735238,56735632,426.18,409.14,0.960016894270027,TRUE
"chr20",56758763,56759156,82.36,81.64,0.99125789218067,TRUE
"chr20",56890133,56890427,16.29,14.51,0.89073050951504,TRUE
"chr20",56936711,56936920,7.66,6.35,0.828981723237598,TRUE
"chr20",57263088,57263297,1.92,4.54,0.422907488986784,TRUE
"chr20",58054873,58055128,9.58,3.63,0.378914405010438,TRUE
"chr21",14863428,14863663,16.28,76.19,0.213676335477097,FALSE
"chr21",15005343,15005675,0.96,61.7,0.0155591572123177,FALSE
"chr21",15132810,15133118,158.97,57.15,0.359501792791093,TRUE
"chr21",15199985,15200279,455.86,274.87,0.60297021015224,TRUE
"chr21",15203710,15204047,33.53,155.12,0.21615523465704,FALSE
"chr21",15204308,15204539,34.47,39,0.883846153846154,TRUE
"chr21",15210150,15210632,152.28,73.48,0.482532177567639,TRUE
"chr21",15371022,15371234,0.96,0,0,FALSE
"chr21",15547553,15547887,2.88,0.91,0.315972222222222,TRUE
"chr21",15586865,15587409,40.23,97.96,0.410677827684769,TRUE
"chr21",17128383,17128614,5.76,21.77,0.264584290307763,FALSE
"chr21",17746125,17746330,53.62,0.91,0.0169712793733681,FALSE
"chr21",19566960,19567346,2.87,9.98,0.287575150300601,TRUE
"chr21",19620840,19621098,7.66,38.1,0.201049868766404,FALSE
