"chrom","start","end","nearest_alu_subfamily","distance","set","dose","overlaps_alu","symbol","gene_dist","ensembl_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sig"
"chr15",53739686,53739964,"AluYc",344,"SetA_ER_H3K27ac","10nM",FALSE,"WDR72",0,"ENSG00000166415",1937.88884365029,0.0803729897793169,0.114963111225108,0.699119821330681,0.484477152248395,1,FALSE
"chr15",56968639,56968871,"FAM",120,"SetA_ER_H3K27ac","10nM",FALSE,"TCF12",0,"ENSG00000140262",1797.62320516243,0.0823380055162995,0.2465773945081,0.333923576735639,0.738437228291115,1,FALSE
"chr15",57070443,57070893,"AluJo",232,"SetA_ER_H3K27ac","10nM",FALSE,"TCF12",0,"ENSG00000140262",1797.62320516243,0.0823380055162995,0.2465773945081,0.333923576735639,0.738437228291115,1,FALSE
"chr15",57461024,57461254,"AluSz",3502,"SetA_ER_H3K27ac","10nM",FALSE,"CGNL1",0,"ENSG00000128849",255.012189757183,1.02452950956283,0.329504601417763,3.10930258683664,0.00187529556800331,0.0546288298343296,FALSE
"chr15",57461614,57461839,"AluSz",2917,"SetA_ER_H3K27ac","10nM",FALSE,"CGNL1",0,"ENSG00000128849",255.012189757183,1.02452950956283,0.329504601417763,3.10930258683664,0.00187529556800331,0.0546288298343296,FALSE
"chr15",57591545,57592196,"AluSz",1931,"SetA_ER_H3K27ac","10nM",FALSE,"MYZAP",0,"ENSG00000263155",727.342886518724,3.85068576961829,0.448495331622499,8.58578785132023,9.02160145671279e-18,1.3868283346996e-14,TRUE
"chr15",60393062,60393289,"AluSx1",1128,"SetA_ER_H3K27ac","10nM",FALSE,"ANXA2",0,"ENSG00000182718",12427.9993728826,-0.0786994459495348,0.141193152543603,-0.557388545632417,0.57726198979853,1,FALSE
"chr15",61171197,61171445,"AluJb",2228,"SetA_ER_H3K27ac","10nM",FALSE,"RORA",0,"ENSG00000069667",123.716217447205,-0.129504107123571,0.521792525374701,-0.248190805398321,0.803986780066545,1,FALSE
"chr15",62785898,62786190,"AluSz",233,"SetA_ER_H3K27ac","10nM",FALSE,"TLN2",0,"ENSG00000171914",417.442513617341,0.885705560507623,0.317903010539744,2.78608736357623,0.00533484915091621,0.121981264796235,FALSE
"chr15",62832254,62832828,"AluSz",6207,"SetA_ER_H3K27ac","10nM",FALSE,"TLN2",0,"ENSG00000171914",417.442513617341,0.885705560507623,0.317903010539744,2.78608736357623,0.00533484915091621,0.121981264796235,FALSE
"chr15",62899060,62899307,"AluSx3",4235,"SetA_ER_H3K27ac","10nM",FALSE,"ENSG00000259727",0,"ENSG00000259727",34.0713291087863,-0.886707221573076,0.821087761739586,-1.07991771755856,0.280178822752541,1,FALSE
"chr15",63379895,63380195,"AluSx1",1499,"SetA_ER_H3K27ac","10nM",FALSE,"CA12",0,"ENSG00000074410",6885.12993406269,3.075269068002,0.388234664178415,7.92116045204234,2.35304058835753e-15,2.13741650535167e-12,TRUE
"chr15",63380517,63380867,"AluSx",1413,"SetA_ER_H3K27ac","10nM",FALSE,"CA12",0,"ENSG00000074410",6885.12993406269,3.075269068002,0.388234664178415,7.92116045204234,2.35304058835753e-15,2.13741650535167e-12,TRUE
"chr15",63387784,63388135,"AluSz",435,"SetA_ER_H3K27ac","10nM",FALSE,"LINC02568",0,"ENSG00000259459",35.8103244023536,4.13610214958726,0.894662475384392,4.62308665377988,3.78071692021856e-06,0.000317453138376671,TRUE
"chr15",63391592,63391814,"AluSz6",202,"SetA_ER_H3K27ac","10nM",FALSE,"LINC02568",0,"ENSG00000259459",35.8103244023536,4.13610214958726,0.894662475384392,4.62308665377988,3.78071692021856e-06,0.000317453138376671,TRUE
"chr15",63395717,63396070,"AluSc",1054,"SetA_ER_H3K27ac","10nM",FALSE,"LINC02568",0,"ENSG00000259459",35.8103244023536,4.13610214958726,0.894662475384392,4.62308665377988,3.78071692021856e-06,0.000317453138376671,TRUE
"chr15",63945758,63946085,"FLAM_A",605,"SetA_ER_H3K27ac","10nM",FALSE,"DAPK2",0,"ENSG00000035664",145.216065262207,0.808577901612711,0.385287385350337,2.09863580370658,0.035849017665017,0.432351701278032,FALSE
"chr15",64046017,64046253,"AluSz",5098,"SetA_ER_H3K27ac","10nM",FALSE,"DAPK2",0,"ENSG00000035664",145.216065262207,0.808577901612711,0.385287385350337,2.09863580370658,0.035849017665017,0.432351701278032,FALSE
"chr15",65286214,65286460,"AluSp",777,"SetA_ER_H3K27ac","10nM",FALSE,"PARP16",0,"ENSG00000138617",385.053698233526,-0.323247232218365,0.186525757004377,-1.7329897887013,0.0830974837608945,0.700388070635899,FALSE
"chr15",66763143,66763371,"AluSc8",1859,"SetA_ER_H3K27ac","10nM",FALSE,"SMAD6",0,"ENSG00000137834",459.361587009663,-1.09806773870665,0.239350556494229,-4.58769661867538,4.48163273866892e-06,0.00036406889694943,TRUE
"chr15",67114925,67115205,"AluY",1537,"SetA_ER_H3K27ac","10nM",FALSE,"SMAD3",0,"ENSG00000166949",1938.19540161421,-0.0597151991895387,0.276495389562652,-0.215971771840368,0.829009751113571,1,FALSE
"chr15",67125651,67125863,"AluJr",1365,"SetA_ER_H3K27ac","10nM",FALSE,"SMAD3",0,"ENSG00000166949",1938.19540161421,-0.0597151991895387,0.276495389562652,-0.215971771840368,0.829009751113571,1,FALSE
"chr15",69481272,69481658,"AluJr",165,"SetA_ER_H3K27ac","10nM",FALSE,"DRAIC",0,"ENSG00000245750",1583.66605550536,-0.0680423124470416,0.458860397340397,-0.148285432435272,0.8821175114931,1,FALSE
"chr15",69482641,69483086,"AluSz6",257,"SetA_ER_H3K27ac","10nM",FALSE,"DRAIC",0,"ENSG00000245750",1583.66605550536,-0.0680423124470416,0.458860397340397,-0.148285432435272,0.8821175114931,1,FALSE
"chr15",69576938,69577209,"AluSx",3543,"SetA_ER_H3K27ac","10nM",FALSE,"DRAIC",0,"ENSG00000245750",1583.66605550536,-0.0680423124470416,0.458860397340397,-0.148285432435272,0.8821175114931,1,FALSE
"chr15",69604052,69604279,"AluSx1",568,"SetA_ER_H3K27ac","10nM",FALSE,"DRAIC",0,"ENSG00000245750",1583.66605550536,-0.0680423124470416,0.458860397340397,-0.148285432435272,0.8821175114931,1,FALSE
"chr15",70091975,70092188,"AluJb",14959,"SetA_ER_H3K27ac","10nM",FALSE,"TLE3",0,"ENSG00000140332",11546.1960397,0.365217165624973,0.209218027209763,1.74562952579036,0.0808753482503653,0.692946610031027,FALSE
"chr15",70093304,70093681,"AluJb",14135,"SetA_ER_H3K27ac","10nM",FALSE,"TLE3",0,"ENSG00000140332",11546.1960397,0.365217165624973,0.209218027209763,1.74562952579036,0.0808753482503653,0.692946610031027,FALSE
"chr15",70308233,70308595,"AluSg",221,"SetA_ER_H3K27ac","10nM",FALSE,"ENSG00000306630",0,"ENSG00000306630",3.51657570801553,1.38633054294081,1.41028655934731,0.983013369695882,0.325600858567656,1,FALSE
"chr15",70318950,70319345,"AluSx1",1704,"SetA_ER_H3K27ac","10nM",FALSE,"ENSG00000306630",0,"ENSG00000306630",3.51657570801553,1.38633054294081,1.41028655934731,0.983013369695882,0.325600858567656,1,FALSE
"chr15",70321022,70321631,"AluJo",607,"SetA_ER_H3K27ac","10nM",FALSE,"ENSG00000306630",0,"ENSG00000306630",3.51657570801553,1.38633054294081,1.41028655934731,0.983013369695882,0.325600858567656,1,FALSE
"chr15",70322965,70323246,"AluJo",664,"SetA_ER_H3K27ac","10nM",FALSE,"ENSG00000306630",0,"ENSG00000306630",3.51657570801553,1.38633054294081,1.41028655934731,0.983013369695882,0.325600858567656,1,FALSE
"chr15",70324087,70324484,"AluJo",1786,"SetA_ER_H3K27ac","10nM",FALSE,"ENSG00000306630",0,"ENSG00000306630",3.51657570801553,1.38633054294081,1.41028655934731,0.983013369695882,0.325600858567656,1,FALSE
"chr15",70341574,70341839,"AluSz",84,"SetA_ER_H3K27ac","10nM",FALSE,"ENSG00000306630",0,"ENSG00000306630",3.51657570801553,1.38633054294081,1.41028655934731,0.983013369695882,0.325600858567656,1,FALSE
"chr15",70362300,70362720,"AluY",510,"SetA_ER_H3K27ac","10nM",FALSE,"ENSG00000306630",0,"ENSG00000306630",3.51657570801553,1.38633054294081,1.41028655934731,0.983013369695882,0.325600858567656,1,FALSE
"chr15",70375080,70375361,"AluSc",9172,"SetA_ER_H3K27ac","10nM",FALSE,"ENSG00000306630",0,"ENSG00000306630",3.51657570801553,1.38633054294081,1.41028655934731,0.983013369695882,0.325600858567656,1,FALSE
"chr15",70378034,70378474,"FLAM_C",11706,"SetA_ER_H3K27ac","10nM",FALSE,"ENSG00000306658",0,"ENSG00000306658",13.1749438562886,1.77085008205466,0.871867087536227,2.03110096409171,0.0422447536913846,0.477499523624791,FALSE
"chr15",70379499,70379720,"FLAM_C",10460,"SetA_ER_H3K27ac","10nM",FALSE,"ENSG00000306658",0,"ENSG00000306658",13.1749438562886,1.77085008205466,0.871867087536227,2.03110096409171,0.0422447536913846,0.477499523624791,FALSE
"chr15",70385003,70385341,"FLAM_C",4839,"SetA_ER_H3K27ac","10nM",FALSE,"ENSG00000306658",0,"ENSG00000306658",13.1749438562886,1.77085008205466,0.871867087536227,2.03110096409171,0.0422447536913846,0.477499523624791,FALSE
"chr15",71079116,71079419,"FAM",1194,"SetA_ER_H3K27ac","10nM",FALSE,"ENSG00000303631",0,"ENSG00000303631",115.165087741034,1.52675758383449,0.507746634868881,3.00692802076128,0.00263902242558094,0.0700374822746473,FALSE
"chr15",71083865,71084193,"AluJr",310,"SetA_ER_H3K27ac","10nM",FALSE,"ENSG00000303631",0,"ENSG00000303631",115.165087741034,1.52675758383449,0.507746634868881,3.00692802076128,0.00263902242558094,0.0700374822746473,FALSE
"chr15",71096585,71097145,"AluJb",138,"SetA_ER_H3K27ac","10nM",FALSE,"ENSG00000303631",0,"ENSG00000303631",115.165087741034,1.52675758383449,0.507746634868881,3.00692802076128,0.00263902242558094,0.0700374822746473,FALSE
"chr15",71104691,71105100,"AluSq2",1827,"SetA_ER_H3K27ac","10nM",FALSE,"ENSG00000303631",0,"ENSG00000303631",115.165087741034,1.52675758383449,0.507746634868881,3.00692802076128,0.00263902242558094,0.0700374822746473,FALSE
"chr15",71111176,71111428,"AluJo",1469,"SetA_ER_H3K27ac","10nM",FALSE,"THSD4",0,"ENSG00000187720",1043.3089376692,-0.11695564480555,0.212559383699753,-0.550225742895233,0.582164548912144,1,FALSE
"chr15",71252054,71252430,"AluSz",983,"SetA_ER_H3K27ac","10nM",FALSE,"THSD4",0,"ENSG00000187720",1043.3089376692,-0.11695564480555,0.212559383699753,-0.550225742895233,0.582164548912144,1,FALSE
"chr15",71679537,71679790,"AluSz",1127,"SetA_ER_H3K27ac","10nM",FALSE,"THSD4",0,"ENSG00000187720",1043.3089376692,-0.11695564480555,0.212559383699753,-0.550225742895233,0.582164548912144,1,FALSE
"chr15",71968922,71969354,"AluYj4",1523,"SetA_ER_H3K27ac","10nM",FALSE,"MYO9A",0,"ENSG00000066933",1568.64541208634,-0.00379843487317225,0.31421930060463,-0.0120884836350383,0.990355020450443,1,FALSE
"chr15",71969459,71969661,"AluYj4",1216,"SetA_ER_H3K27ac","10nM",FALSE,"MYO9A",0,"ENSG00000066933",1568.64541208634,-0.00379843487317225,0.31421930060463,-0.0120884836350383,0.990355020450443,1,FALSE
"chr15",71975354,71975790,"AluSz6",1435,"SetA_ER_H3K27ac","10nM",FALSE,"MYO9A",0,"ENSG00000066933",1568.64541208634,-0.00379843487317225,0.31421930060463,-0.0120884836350383,0.990355020450443,1,FALSE
"chr15",71976711,71976907,"AluSz6",318,"SetA_ER_H3K27ac","10nM",FALSE,"MYO9A",0,"ENSG00000066933",1568.64541208634,-0.00379843487317225,0.31421930060463,-0.0120884836350383,0.990355020450443,1,FALSE
"chr15",72169506,72169826,"AluSx4",1992,"SetA_ER_H3K27ac","10nM",FALSE,"GRAMD2A",0,"ENSG00000175318",37.5963491681338,0.921792683109434,0.75462844809815,1.22151859691028,0.221889728756103,1,FALSE
"chr15",73695946,73696179,"AluJo",917,"SetA_ER_H3K27ac","10nM",FALSE,"CD276",0,"ENSG00000103855",6550.05219585482,0.0269819007450126,0.240329496187453,0.112270450248717,0.910608970931207,1,FALSE
"chr15",73710082,73710503,"AluSz",1370,"SetA_ER_H3K27ac","10nM",FALSE,"CD276",0,"ENSG00000103855",6550.05219585482,0.0269819007450126,0.240329496187453,0.112270450248717,0.910608970931207,1,FALSE
"chr15",74569463,74569647,"AluSz6",0,"SetA_ER_H3K27ac","10nM",TRUE,"ARID3B",0,"ENSG00000179361",96.88551787318,-0.667164486184001,0.343114933375006,-1.94443441916539,0.0518430866311343,0.534864348599167,FALSE
"chr15",74642376,74642610,"AluSx3",2643,"SetA_ER_H3K27ac","10nM",FALSE,"CLK3",0,"ENSG00000179335",1588.72662243644,-0.0144391156863319,0.213126874755168,-0.0677489204630761,0.945985505842442,1,FALSE
"chr15",74643300,74643491,"AluSz",2088,"SetA_ER_H3K27ac","10nM",FALSE,"CLK3",0,"ENSG00000179335",1588.72662243644,-0.0144391156863319,0.213126874755168,-0.0677489204630761,0.945985505842442,1,FALSE
"chr15",74725891,74726151,"AluSx",1233,"SetA_ER_H3K27ac","10nM",FALSE,"CYP1A1",356,"ENSG00000140465",336.771550889935,-0.773663965004382,1.29223795637506,-0.598700851640853,0.549372389183481,1,FALSE
"chr15",74789067,74789477,"AluSp",2753,"SetA_ER_H3K27ac","10nM",FALSE,"CSK",0,"ENSG00000103653",6563.7674548714,0.606813030187846,0.238391155436128,2.54545110567422,0.0109136646713,0.208706865828955,FALSE
"chr15",74816817,74817003,"AluSx1",727,"SetA_ER_H3K27ac","10nM",FALSE,"LMAN1L",0,"ENSG00000140506",2.42271909574456,0.589280854856678,1.82219262983272,0.323391086764946,0.746399078938316,1,FALSE
"chr15",74817181,74817766,"AluSx1",0,"SetA_ER_H3K27ac","10nM",TRUE,"LMAN1L",0,"ENSG00000140506",2.42271909574456,0.589280854856678,1.82219262983272,0.323391086764946,0.746399078938316,1,FALSE
"chr15",74937535,74937887,"AluSp",520,"SetA_ER_H3K27ac","10nM",FALSE,"COX5A",0,"ENSG00000178741",4758.18101174431,0.135184886055376,0.160197400957541,0.843864415073787,0.398745175121642,1,FALSE
"chr15",75036062,75036612,"AluSx",71,"SetA_ER_H3K27ac","10nM",FALSE,"PPCDC",0,"ENSG00000138621",637.015638320106,0.218329813349,0.28547526606294,0.764794149629985,0.444394132046693,1,FALSE
"chr15",75675138,75675324,"AluJo",3028,"SetA_ER_H3K27ac","10nM",FALSE,"CSPG4",0,"ENSG00000173546",52.8250530902187,3.07424003055249,0.708819805194903,4.33712490540127,1.44358597483708e-05,0.000977919393937091,TRUE
"chr15",75682354,75682726,"AluSc8",2372,"SetA_ER_H3K27ac","10nM",FALSE,"CSPG4",0,"ENSG00000173546",52.8250530902187,3.07424003055249,0.708819805194903,4.33712490540127,1.44358597483708e-05,0.000977919393937091,TRUE
"chr15",76107993,76108412,"AluJo",1104,"SetA_ER_H3K27ac","10nM",FALSE,"TMEM266",0,"ENSG00000169758",4.07767603187505,-2.5613514834122,1.46043149936769,-1.75383199042281,0.0794592997622504,0.687234449033242,FALSE
"chr15",76108951,76109345,"AluJo",171,"SetA_ER_H3K27ac","10nM",FALSE,"TMEM266",0,"ENSG00000169758",4.07767603187505,-2.5613514834122,1.46043149936769,-1.75383199042281,0.0794592997622504,0.687234449033242,FALSE
"chr15",78131785,78131989,"AluSx",288,"SetA_ER_H3K27ac","10nM",FALSE,"IDH3A",0,"ENSG00000166411",5537.99276011649,0.366162350274869,0.180770014171103,2.02557018072858,0.0428088498668545,0.481638338922397,FALSE
"chr15",78135246,78135771,"AluSx4",0,"SetA_ER_H3K27ac","10nM",TRUE,"IDH3A",0,"ENSG00000166411",5537.99276011649,0.366162350274869,0.180770014171103,2.02557018072858,0.0428088498668545,0.481638338922397,FALSE
"chr15",80679435,80679789,"AluSp",226,"SetA_ER_H3K27ac","10nM",FALSE,"ABHD17C",0,"ENSG00000136379",5248.49050164905,0.45470364151543,0.169751501713359,2.67864282157125,0.00739211997046016,0.154523143817653,FALSE
"chr15",80696828,80697083,"AluY",979,"SetA_ER_H3K27ac","10nM",FALSE,"ABHD17C",0,"ENSG00000136379",5248.49050164905,0.45470364151543,0.169751501713359,2.67864282157125,0.00739211997046016,0.154523143817653,FALSE
"chr15",80743334,80743569,"AluJb",2,"SetA_ER_H3K27ac","10nM",FALSE,"ABHD17C",0,"ENSG00000136379",5248.49050164905,0.45470364151543,0.169751501713359,2.67864282157125,0.00739211997046016,0.154523143817653,FALSE
"chr15",81091945,81092433,"AluSx1",1033,"SetA_ER_H3K27ac","10nM",FALSE,"CFAP161",0,"ENSG00000156206",23.3552186989872,0.306575731509374,0.605572188611917,0.506257944593034,0.612675582112761,1,FALSE
"chr15",81092856,81093090,"AluSx1",376,"SetA_ER_H3K27ac","10nM",FALSE,"CFAP161",0,"ENSG00000156206",23.3552186989872,0.306575731509374,0.605572188611917,0.506257944593034,0.612675582112761,1,FALSE
"chr15",81279847,81280052,"AluJb",2133,"SetA_ER_H3K27ac","10nM",FALSE,"IL16",0,"ENSG00000172349",59.7039842482551,0.389517652134891,0.679181649684186,0.573510271244834,0.566299246590831,1,FALSE
"chr15",81303744,81304039,"AluJo",1343,"SetA_ER_H3K27ac","10nM",FALSE,"IL16",0,"ENSG00000172349",59.7039842482551,0.389517652134891,0.679181649684186,0.573510271244834,0.566299246590831,1,FALSE
"chr15",81388272,81388652,"AluSx1",1158,"SetA_ER_H3K27ac","10nM",FALSE,"TMC3-AS1",0,"ENSG00000259343",30.3036763591494,-1.17712233159795,1.04583098277432,-1.12553782684402,0.260361197323083,1,FALSE
"chr15",81398568,81398840,"AluSc",4792,"SetA_ER_H3K27ac","10nM",FALSE,"TMC3-AS1",0,"ENSG00000259343",30.3036763591494,-1.17712233159795,1.04583098277432,-1.12553782684402,0.260361197323083,1,FALSE
"chr15",81399090,81399486,"AluSc",4146,"SetA_ER_H3K27ac","10nM",FALSE,"TMC3-AS1",0,"ENSG00000259343",30.3036763591494,-1.17712233159795,1.04583098277432,-1.12553782684402,0.260361197323083,1,FALSE
"chr15",82919216,82919817,"FLAM_A",1033,"SetA_ER_H3K27ac","10nM",FALSE,"HOMER2",0,"ENSG00000103942",2135.7259584788,0.715253767645798,0.367993503338425,1.94365868189802,0.0519366242888572,0.535276688905891,FALSE
"chr15",82942664,82943009,"AluSz",1198,"SetA_ER_H3K27ac","10nM",FALSE,"HOMER2",0,"ENSG00000103942",2135.7259584788,0.715253767645798,0.367993503338425,1.94365868189802,0.0519366242888572,0.535276688905891,FALSE
"chr15",82952094,82952495,"AluY",1097,"SetA_ER_H3K27ac","10nM",FALSE,"HOMER2",0,"ENSG00000103942",2135.7259584788,0.715253767645798,0.367993503338425,1.94365868189802,0.0519366242888572,0.535276688905891,FALSE
"chr15",83753934,83754353,"AluSx1",1407,"SetA_ER_H3K27ac","10nM",FALSE,"ADAMTSL3",0,"ENSG00000156218",357.383696759979,-0.287460466322675,0.325850894473231,-0.882184063933238,0.377677278312241,1,FALSE
"chr15",84625259,84625665,"AluSx3",0,"SetA_ER_H3K27ac","10nM",TRUE,"ZSCAN2-AS1",0,"ENSG00000275120",29.8380656364874,-0.416920028994171,0.471794314643215,-0.883690235456648,0.376863452855334,1,FALSE
"chr15",87878063,87878545,"AluYm1",2892,"SetA_ER_H3K27ac","10nM",FALSE,"NTRK3",0,"ENSG00000140538",5.81721994483358,1.46956769846456,1.48995401834221,0.986317483877567,0.323977342765601,1,FALSE
"chr15",88648424,88648674,"AluSz6",1356,"SetA_ER_H3K27ac","10nM",FALSE,"ISG20",0,"ENSG00000172183",21.3293270670298,1.56729917765385,0.647314951781171,2.42123123116687,0.0154680346195419,0.263973700970902,FALSE
"chr15",88648845,88649066,"AluSx",1704,"SetA_ER_H3K27ac","10nM",FALSE,"ISG20",0,"ENSG00000172183",21.3293270670298,1.56729917765385,0.647314951781171,2.42123123116687,0.0154680346195419,0.263973700970902,FALSE
"chr15",89106091,89106355,"AluSq2",0,"SetA_ER_H3K27ac","10nM",TRUE,"ABHD2",0,"ENSG00000140526",3535.17278370009,0.664875385412555,0.248767390111329,2.67267902402726,0.00752482114826239,0.156447942339698,FALSE
"chr15",89108872,89109184,"AluSz",888,"SetA_ER_H3K27ac","10nM",FALSE,"ABHD2",0,"ENSG00000140526",3535.17278370009,0.664875385412555,0.248767390111329,2.67267902402726,0.00752482114826239,0.156447942339698,FALSE
"chr15",89115514,89115942,"AluSz",733,"SetA_ER_H3K27ac","10nM",FALSE,"ABHD2",0,"ENSG00000140526",3535.17278370009,0.664875385412555,0.248767390111329,2.67267902402726,0.00752482114826239,0.156447942339698,FALSE
"chr15",89119910,89120385,"AluSg",96,"SetA_ER_H3K27ac","10nM",FALSE,"ABHD2",0,"ENSG00000140526",3535.17278370009,0.664875385412555,0.248767390111329,2.67267902402726,0.00752482114826239,0.156447942339698,FALSE
"chr15",89121397,89121714,"AluJr4",133,"SetA_ER_H3K27ac","10nM",FALSE,"ABHD2",0,"ENSG00000140526",3535.17278370009,0.664875385412555,0.248767390111329,2.67267902402726,0.00752482114826239,0.156447942339698,FALSE
"chr15",89125569,89125764,"AluSc",303,"SetA_ER_H3K27ac","10nM",FALSE,"ABHD2",0,"ENSG00000140526",3535.17278370009,0.664875385412555,0.248767390111329,2.67267902402726,0.00752482114826239,0.156447942339698,FALSE
"chr15",89129753,89130109,"AluY",3726,"SetA_ER_H3K27ac","10nM",FALSE,"ABHD2",0,"ENSG00000140526",3535.17278370009,0.664875385412555,0.248767390111329,2.67267902402726,0.00752482114826239,0.156447942339698,FALSE
"chr15",89693609,89693952,"AluY",293,"SetA_ER_H3K27ac","10nM",FALSE,"WDR93",0,"ENSG00000140527",8.23244278839502,0.0274355517316264,0.900814300955541,0.0304563900712101,0.97570307291375,1,FALSE
"chr15",89837331,89837542,"AluSx1",1285,"SetA_ER_H3K27ac","10nM",FALSE,"AP3S2",0,"ENSG00000157823",2185.07287022161,-0.0405516153914547,0.269012799533578,-0.150742326988769,0.880178982611037,1,FALSE
"chr15",89906051,89906316,"AluSx3",531,"SetA_ER_H3K27ac","10nM",FALSE,"ARPIN-AP3S2",0,"ENSG00000250021",12.5252482493255,-0.0917354367454913,1.72188161613454,-0.0532762739818481,0.957511783968073,1,FALSE
"chr15",89998309,89998593,"AluSx",260,"SetA_ER_H3K27ac","10nM",FALSE,"ZNF710",587,"ENSG00000140548",1400.32369720744,0.144004142178488,0.319158302300087,0.451199737373867,0.651845598918185,1,FALSE
"chr15",90099886,90100087,"AluJr",130,"SetA_ER_H3K27ac","10nM",FALSE,"IDH2",0,"ENSG00000182054",9160.08259058077,-0.00115289918442459,0.189145784604724,-0.00609529409726953,0.99513668906037,1,FALSE
"chr15",90477598,90477872,"AluSq2",115,"SetA_ER_H3K27ac","10nM",FALSE,"IQGAP1",0,"ENSG00000140575",13835.7503959506,-0.134630364125443,0.159080913053974,-0.846301178066317,0.397384750835446,1,FALSE
"chr15",90991691,90992139,"AluSx1",248,"SetA_ER_H3K27ac","10nM",FALSE,"PRC1",0,"ENSG00000198901",6699.42150632581,0.032842903645746,0.15316519514119,0.214427981601636,0.830213322925632,1,FALSE
"chr15",92639181,92639497,"AluSx1",773,"SetA_ER_H3K27ac","10nM",FALSE,"FAM174B",0,"ENSG00000185442",2895.05229159736,0.5627326983082,0.172355376444826,3.26495587150043,0.00109481131554864,0.0359847192926382,TRUE
"chr15",92644710,92645245,"FLAM_C",1446,"SetA_ER_H3K27ac","10nM",FALSE,"FAM174B",0,"ENSG00000185442",2895.05229159736,0.5627326983082,0.172355376444826,3.26495587150043,0.00109481131554864,0.0359847192926382,TRUE
"chr15",92645518,92645972,"FLAM_C",2254,"SetA_ER_H3K27ac","10nM",FALSE,"FAM174B",0,"ENSG00000185442",2895.05229159736,0.5627326983082,0.172355376444826,3.26495587150043,0.00109481131554864,0.0359847192926382,TRUE
"chr15",92648177,92648481,"FLAM_C",4913,"SetA_ER_H3K27ac","10nM",FALSE,"FAM174B",0,"ENSG00000185442",2895.05229159736,0.5627326983082,0.172355376444826,3.26495587150043,0.00109481131554864,0.0359847192926382,TRUE
"chr15",92745894,92746317,"AluSz6",0,"SetA_ER_H3K27ac","10nM",TRUE,"FAM174B",0,"ENSG00000185442",2895.05229159736,0.5627326983082,0.172355376444826,3.26495587150043,0.00109481131554864,0.0359847192926382,TRUE
"chr15",92747950,92748207,"AluSz",0,"SetA_ER_H3K27ac","10nM",TRUE,"FAM174B",0,"ENSG00000185442",2895.05229159736,0.5627326983082,0.172355376444826,3.26495587150043,0.00109481131554864,0.0359847192926382,TRUE
"chr15",93180089,93180732,"AluSq2",450,"SetA_ER_H3K27ac","10nM",FALSE,"ENSG00000257060",0,"ENSG00000257060",8.53027653479796,-0.326703425072805,0.941542853840475,-0.346987313153309,0.72860084998549,1,FALSE
"chr15",95894343,95894776,"AluSc8",1533,"SetA_ER_H3K27ac","10nM",FALSE,"ENSG00000300007",0,"ENSG00000300007",4.36217955300946,0.525565209431862,1.3093604436655,0.401390779731029,0.68813243669656,1,FALSE
"chr15",95895536,95895924,"AluY",496,"SetA_ER_H3K27ac","10nM",FALSE,"ENSG00000300007",0,"ENSG00000300007",4.36217955300946,0.525565209431862,1.3093604436655,0.401390779731029,0.68813243669656,1,FALSE
"chr15",95911553,95912013,"AluSq2",5003,"SetA_ER_H3K27ac","10nM",FALSE,"ENSG00000300007",0,"ENSG00000300007",4.36217955300946,0.525565209431862,1.3093604436655,0.401390779731029,0.68813243669656,1,FALSE
"chr15",96336896,96337354,"AluJb",29540,"SetA_ER_H3K27ac","10nM",FALSE,"NR2F2-AS1",0,"ENSG00000247809",6.45313736491633,0.268563914589704,1.03219296942733,0.260187699920787,0.794718991654489,1,FALSE
"chr15",96339368,96339692,"AluSq2",29304,"SetA_ER_H3K27ac","10nM",FALSE,"NR2F2",0,"ENSG00000185551",4196.12766422197,0.472130349417109,0.265800628350459,1.77625746164378,0.0756904910868587,0.66904677265754,FALSE
"chr15",98443041,98443274,"AluSx1",1458,"SetA_ER_H3K27ac","10nM",FALSE,"FAM169BP",0,"ENSG00000293555",3.78603162530484,1.36134686500129,1.30612082528063,1.04228248922437,0.29728072838482,1,FALSE
"chr15",98749186,98749536,"AluJr",721,"SetA_ER_H3K27ac","10nM",FALSE,"IGF1R",0,"ENSG00000140443",3681.80122343889,0.000344460220470758,0.348893722280651,0.00098729268677891,0.999212254536201,1,FALSE
"chr15",98751977,98752219,"AluY",183,"SetA_ER_H3K27ac","10nM",FALSE,"IGF1R",0,"ENSG00000140443",3681.80122343889,0.000344460220470758,0.348893722280651,0.00098729268677891,0.999212254536201,1,FALSE
"chr15",98758291,98758549,"AluSz",829,"SetA_ER_H3K27ac","10nM",FALSE,"IGF1R",0,"ENSG00000140443",3681.80122343889,0.000344460220470758,0.348893722280651,0.00098729268677891,0.999212254536201,1,FALSE
"chr15",98760208,98760689,"AluSx",0,"SetA_ER_H3K27ac","10nM",TRUE,"IGF1R",0,"ENSG00000140443",3681.80122343889,0.000344460220470758,0.348893722280651,0.00098729268677891,0.999212254536201,1,FALSE
"chr15",98763526,98764009,"AluSc",464,"SetA_ER_H3K27ac","10nM",FALSE,"IGF1R",0,"ENSG00000140443",3681.80122343889,0.000344460220470758,0.348893722280651,0.00098729268677891,0.999212254536201,1,FALSE
"chr15",99250787,99251000,"AluSx1",2126,"SetA_ER_H3K27ac","10nM",FALSE,"TTC23",0,"ENSG00000103852",285.922009237078,-0.0462531036929314,0.218732010846371,-0.211460149403637,0.832528225254569,1,FALSE
