"chrom","start","end","pro_plus_abs","pro_minus_abs","bidir","in_setB"
"chr11",2463438,2463705,5.62,2.17,0.386120996441281,TRUE
"chr11",2483485,2483914,46.08,35.83,0.777560763888889,TRUE
"chr11",9089695,9089884,15.73,5.43,0.345200254291163,TRUE
"chr11",10742828,10743119,5.62,7.6,0.739473684210526,TRUE
"chr11",12245614,12245828,1.12,3.26,0.343558282208589,TRUE
"chr11",15615476,15615789,178.69,38,0.212658794560412,FALSE
"chr11",16110849,16111077,0,5.43,0,FALSE
"chr11",16956717,16957038,3.37,51.03,0.0660395845581031,FALSE
"chr11",16986600,16986807,16.86,59.71,0.282364763021269,FALSE
"chr11",16989410,16989754,55.08,47.78,0.867465504720407,TRUE
"chr11",17405731,17406082,88.78,60.81,0.684951565667943,TRUE
"chr11",17770077,17770372,8.99,5.44,0.605116796440489,TRUE
"chr11",17924833,17925072,141.61,26.07,0.184097168279076,FALSE
"chr11",17927742,17927944,37.1,73.83,0.502505756467561,TRUE
"chr11",20031771,20032192,35.96,16.29,0.453003337041157,TRUE
"chr11",30521604,30522021,6.75,19.55,0.345268542199488,TRUE
"chr11",30527611,30527843,26.98,10.87,0.402891030392884,TRUE
"chr11",34633695,34633904,196.69,16.29,0.0828206822919315,FALSE
"chr11",34823253,34823535,2.25,1.09,0.484444444444444,TRUE
"chr11",35389961,35390158,53.95,5.44,0.100834105653383,FALSE
"chr11",44300834,44301317,29.22,0,0,FALSE
"chr11",45409008,45409293,6.74,6.52,0.967359050445104,TRUE
"chr11",46234159,46234361,1.12,2.17,0.516129032258065,TRUE
"chr11",46363652,46363959,61.82,17.37,0.28097703008735,FALSE
"chr11",60757215,60757506,93.29,78.18,0.838031943402294,TRUE
"chr11",60880953,60881327,287.71,49.94,0.173577560738243,FALSE
"chr11",63872247,63872527,666.47,74.91,0.11239815745645,FALSE
"chr11",63872969,63873279,297.84,296.41,0.995198764437282,TRUE
"chr11",63874599,63874896,8.99,5.43,0.604004449388209,TRUE
"chr11",64359279,64359548,85.42,16.29,0.190704752985249,FALSE
"chr11",65379960,65380210,34.84,5.43,0.15585533869116,FALSE
"chr11",65417108,65417338,233.77,74.92,0.320485947726398,TRUE
"chr11",65418487,65418956,442.81,624.32,0.709267683239364,TRUE
"chr11",67022582,67022789,24.72,269.28,0.0918003565062389,FALSE
"chr11",67027720,67028196,201.18,140.07,0.696242171189979,TRUE
"chr11",67028909,67029177,185.43,16.29,0.0878498624817991,FALSE
"chr11",67683489,67683829,122.51,128.12,0.956212925382454,TRUE
"chr11",68038289,68038481,31.47,0,0,FALSE
"chr11",68817645,68817920,6.74,15.21,0.443129520052597,TRUE
"chr11",68818197,68818540,158.47,250.82,0.631807670839646,TRUE
"chr11",68819510,68819908,157.35,205.22,0.766738134684729,TRUE
"chr11",68973320,68973595,93.28,32.58,0.349271012006861,TRUE
"chr11",69301796,69302045,5.62,9.77,0.575230296827022,TRUE
"chr11",69515323,69515908,735.03,127.04,0.172836482864645,FALSE
"chr11",69524780,69524958,102.27,28.23,0.276034027574069,FALSE
"chr11",69654436,69654728,505.75,49.93,0.0987246663371231,FALSE
"chr11",69697280,69697534,79.8,116.18,0.686865209158203,TRUE
"chr11",69891419,69892262,704.69,591.75,0.839730945522144,TRUE
"chr11",69893091,69893388,239.39,304.02,0.787415301624893,TRUE
"chr11",69894446,69894778,655.24,154.18,0.235303095049142,FALSE
"chr11",69914725,69914959,7.87,71.67,0.109808846100181,FALSE
"chr11",69918490,69918725,6.74,3.26,0.483679525222552,TRUE
"chr11",70106156,70106708,38.22,112.92,0.338469713071201,TRUE
"chr11",70116689,70116902,13.49,16.29,0.828115408225906,TRUE
"chr11",70760302,70760606,114.63,15.2,0.132600540870627,FALSE
"chr11",70805851,70806198,2.25,24.97,0.0901081297557069,FALSE
"chr11",71207663,71207851,7.87,6.52,0.8284625158831,TRUE
"chr11",71251898,71252173,297.84,53.2,0.178619392962665,FALSE
"chr11",71448985,71449271,157.36,77.1,0.4899593289273,TRUE
"chr11",71481425,71481801,196.69,80.34,0.408460013218771,TRUE
"chr11",72041614,72041812,88.78,225.83,0.393127573838728,TRUE
"chr11",72786392,72786818,3221.08,714.44,0.221801383386939,FALSE
"chr11",73192374,73192693,84.29,255.17,0.330328800407571,TRUE
"chr11",73193910,73194228,274.23,1114,0.246166965888689,FALSE
"chr11",73194565,73194970,651.88,1504.89,0.433174517738838,TRUE
"chr11",73200361,73200565,66.31,18.46,0.278389383200121,FALSE
"chr11",73227736,73228465,332.69,439.76,0.756526287065672,TRUE
"chr11",75036040,75036348,22.47,2.18,0.0970182465509568,FALSE
"chr11",75333786,75334096,19.11,20.64,0.925872093023256,TRUE
"chr11",75351165,75351506,219.15,55.37,0.252657996805841,FALSE
"chr11",75792016,75792437,8.99,21.71,0.414094887148779,TRUE
"chr11",76772559,76773029,87.65,53.2,0.606959498003423,TRUE
"chr11",76773798,76774108,149.47,236.69,0.631501119607926,TRUE
"chr11",77407795,77407988,8.99,6.52,0.725250278086763,TRUE
"chr11",78145746,78146027,234.89,201.96,0.859806718038231,TRUE
"chr11",78150703,78151079,74.18,36.91,0.497573469937989,TRUE
"chr11",78156044,78156723,392.25,80.35,0.204843849585723,FALSE
"chr11",78259820,78260489,206.8,2425.62,0.0852565529637783,FALSE
"chr11",78268292,78268564,98.9,907.71,0.108955503409679,FALSE
"chr11",78311966,78312249,12.36,73.83,0.167411621292158,FALSE
"chr11",78396548,78396929,29.22,47.78,0.611552951025534,TRUE
"chr11",78421031,78421217,19.11,59.73,0.319939728779508,TRUE
"chr11",79055780,79055988,4.49,1.09,0.242761692650334,FALSE
"chr11",79059780,79060568,280.99,2009.76,0.139812713955895,FALSE
"chr11",79353786,79354096,1.12,5.43,0.206261510128913,FALSE
"chr11",82640096,82640362,8.99,16.29,0.551872314303254,TRUE
"chr11",83004134,83004683,124.75,70.58,0.565771543086172,TRUE
"chr11",83018801,83019005,3.37,6.52,0.516871165644172,TRUE
"chr11",83362086,83362310,88.79,0,0,FALSE
"chr11",84687532,84687780,1.12,18.46,0.0606717226435536,FALSE
"chr11",85137251,85137510,1.12,8.68,0.129032258064516,FALSE
"chr11",86497088,86497406,88.78,17.37,0.195652173913043,FALSE
"chr11",86499740,86500182,127.01,73.83,0.581292811589639,TRUE
"chr11",86671292,86671941,402.33,145.5,0.361643427037507,TRUE
"chr11",86776239,86776600,51.7,1.09,0.0210831721470019,FALSE
"chr11",86790316,86790634,2.24,6.52,0.343558282208589,TRUE
"chr11",87924152,87924473,1.12,1.09,0.973214285714286,TRUE
"chr11",94544166,94544388,138.23,65.15,0.471315922737467,TRUE
"chr11",94830957,94831145,12.37,4.35,0.351657235246564,TRUE
"chr11",94845621,94845828,92.16,24.97,0.270941840277778,FALSE
"chr11",100999816,101000067,11.24,4.35,0.387010676156584,TRUE
"chr11",101034103,101034459,185.44,152.01,0.819726056945643,TRUE
"chr11",101078571,101078867,0,3.26,0,FALSE
"chr11",101178477,101178888,79.8,7.6,0.0952380952380952,FALSE
"chr11",101299201,101299930,274.22,58.64,0.213842899861425,FALSE
"chr11",101300505,101300818,4.49,1.09,0.242761692650334,FALSE
"chr11",101336099,101336572,2.25,102.06,0.0220458553791887,FALSE
"chr11",101336932,101337204,35.96,51.03,0.704683519498334,TRUE
"chr11",101351944,101352125,2.25,0,0,FALSE
"chr11",101436522,101436865,5.62,8.69,0.646720368239356,TRUE
"chr11",101438150,101438501,24.72,11.95,0.483414239482201,TRUE
"chr11",101441745,101442110,242.75,159.62,0.657548918640577,TRUE
"chr11",101443725,101444034,8.99,65.14,0.138010439054344,FALSE
"chr11",101775272,101775467,76.42,20.63,0.26995550902905,FALSE
"chr11",111334645,111334957,58.44,97.71,0.598096407737181,TRUE
"chr11",111336080,111336401,32.6,3.27,0.100306748466258,FALSE
"chr11",112293066,112293375,52.82,2.17,0.0410829231351761,FALSE
"chr11",114316028,114316301,59.56,0,0,FALSE
"chr11",117183790,117184206,157.34,196.53,0.800590240675724,TRUE
"chr11",117185207,117185483,223.65,39.09,0.174782025486251,FALSE
"chr11",117303142,117303401,84.28,51.03,0.605481727574751,TRUE
"chr11",117498683,117498941,3.37,18.46,0.182556879739978,FALSE
"chr11",118057856,118058293,109.02,1299.68,0.0838821863843408,FALSE
"chr11",118544696,118544942,62.94,26.06,0.414045122338735,TRUE
"chr11",118545657,118545878,42.72,40.17,0.940308988764045,TRUE
"chr11",118620766,118620986,58.44,11.95,0.204483230663929,FALSE
"chr11",119909919,119910364,33.71,53.19,0.633765745440872,TRUE
"chr11",120637241,120637442,38.21,13.03,0.341010206752159,TRUE
"chr11",120812764,120813150,3.37,49.94,0.0674809771726071,FALSE
"chr11",120952557,120952743,1.12,8.69,0.128883774453395,FALSE
"chr11",123096436,123096763,48.32,122.7,0.393806030969845,TRUE
"chr11",126083146,126083402,46.07,39.1,0.848708487084871,TRUE
"chr11",129324667,129324897,112.4,67.32,0.598932384341637,TRUE
"chr11",129694447,129694864,125.87,65.14,0.517518074203543,TRUE
"chr11",129695972,129696261,3.37,92.3,0.0365113759479957,FALSE
"chr11",131692168,131692600,30.35,84.7,0.358323494687131,TRUE
"chr11",131696564,131697222,718.17,320.31,0.446008605204896,TRUE
"chr11",131700356,131700691,3.37,52.12,0.0646584804297774,FALSE
"chr11",131709921,131710166,7.87,17.37,0.45308002302821,TRUE
"chr11",131897296,131897613,839.54,408.25,0.486278199966648,TRUE
"chr11",131900351,131900557,22.47,4.34,0.193146417445483,FALSE
"chr11",131924085,131924271,0,1.09,0,FALSE
"chr11",133215595,133215821,28.1,10.86,0.386476868327402,TRUE
"chr11",134398771,134398993,0,36.91,0,FALSE
"chr11",134542557,134542776,111.26,0,0,FALSE
"chr11",134639400,134639639,71.93,156.35,0.460057563159578,TRUE
"chr11",134640067,134640400,257.37,7.6,0.0295294711893383,FALSE
"chr12",105476,105744,58.44,18.46,0.315879534565366,TRUE
"chr12",524166,524634,17.98,109.67,0.163946384608371,FALSE
"chr12",1629146,1629357,78.68,17.37,0.220767666497204,FALSE
"chr12",1767933,1768279,100.04,8.69,0.0868652538984406,FALSE
"chr12",1830441,1830695,6.74,58.63,0.114958212519188,FALSE
"chr12",1841564,1841837,864.27,83.62,0.0967521723535469,FALSE
"chr12",1932264,1932555,482.16,90.13,0.186929649908744,FALSE
"chr12",1933809,1934078,111.26,65.14,0.585475462879741,TRUE
"chr12",2795927,2796193,271.98,27.15,0.099823516435032,FALSE
"chr12",3349879,3350178,11.25,203.04,0.0554078014184397,FALSE
"chr12",3514363,3514708,6.74,15.21,0.443129520052597,TRUE
"chr12",5635026,5635509,124.75,36.91,0.295871743486974,FALSE
"chr12",6065295,6065586,105.64,8.7,0.0823551684967815,FALSE
"chr12",6088928,6089163,47.21,232.36,0.203176106042348,FALSE
"chr12",6237553,6237901,76.42,28.23,0.36940591468202,TRUE
"chr12",6263305,6263510,132.61,27.15,0.20473569112435,FALSE
"chr12",6264768,6265089,194.45,225.84,0.861007793127878,TRUE
"chr12",6275687,6275893,3.37,3.26,0.967359050445104,TRUE
"chr12",6278562,6278839,121.39,69.49,0.57245242606475,TRUE
"chr12",6363934,6364229,366.4,510.32,0.717980874745258,TRUE
"chr12",11662059,11662292,23.6,0,0,FALSE
"chr12",11754364,11754641,71.93,22.8,0.31697483664674,TRUE
"chr12",12587057,12587277,13.49,10.86,0.805040770941438,TRUE
"chr12",13041261,13041560,48.32,26.06,0.53932119205298,TRUE
"chr12",13047109,13047411,200.06,35.83,0.179096271118664,FALSE
"chr12",13050107,13050564,253.99,614.55,0.413294280367749,TRUE
"chr12",14820142,14820334,1.12,51.04,0.0219435736677116,FALSE
"chr12",14935635,14935857,0,0,0,FALSE
"chr12",15216510,15216847,13.48,36.92,0.365113759479957,TRUE
"chr12",15222210,15222445,59.57,27.15,0.455766325331543,TRUE
"chr12",15243203,15243437,5.62,10.86,0.517495395948435,TRUE
"chr12",15243660,15243891,143.86,65.14,0.452801334630891,TRUE
"chr12",15274001,15274250,0,0,0,FALSE
"chr12",23225823,23226333,304.57,40.18,0.131923695702137,FALSE
"chr12",23235431,23235726,124.76,92.3,0.739820455274126,TRUE
"chr12",24544179,24544697,3.37,24.98,0.134907926341073,FALSE
"chr12",26101420,26101793,324.8,395.21,0.821841552592293,TRUE
"chr12",26102241,26102455,146.11,74.92,0.512764355622476,TRUE
"chr12",27623566,27624212,104.52,3.26,0.0311902028319939,FALSE
"chr12",31311221,31311485,0,22.81,0,FALSE
"chr12",31749284,31749545,13.49,5.43,0.402520385470719,TRUE
"chr12",31760074,31760386,17.98,134.64,0.133541295306001,FALSE
"chr12",31773486,31773797,15.73,62.97,0.249801492774337,FALSE
"chr12",39443188,39443504,14.62,74.93,0.19511544107834,FALSE
"chr12",45596320,45596633,7.87,10.86,0.724677716390424,TRUE
"chr12",46201450,46201899,52.81,110.76,0.476796677500903,TRUE
"chr12",46209309,46209564,109.03,47.77,0.43813629276346,TRUE
"chr12",46456346,46456575,204.55,19.55,0.0955756538743583,FALSE
"chr12",46508823,46509016,71.93,20.62,0.286667593493674,FALSE
"chr12",46509219,46509416,13.49,0,0,FALSE
"chr12",47946651,47946877,4.49,33.66,0.13339275103981,FALSE
"chr12",48021965,48022266,94.41,161.79,0.583534211014278,TRUE
"chr12",49187957,49188220,260.74,153.1,0.587174963565237,TRUE
"chr12",49277558,49277776,22.48,8.69,0.386565836298932,TRUE
"chr12",49804072,49804323,19.11,43.43,0.440018420446696,TRUE
"chr12",50521057,50521331,1.12,4.34,0.258064516129032,FALSE
"chr12",51025837,51026104,86.54,338.75,0.255468634686347,FALSE
"chr12",52148691,52149313,400.11,56.46,0.141111194421534,FALSE
"chr12",52203486,52203887,7.87,4.35,0.552731893265565,TRUE
"chr12",52344819,52345138,304.57,31.49,0.103391666940276,FALSE
"chr12",52617397,52617704,23.6,8.69,0.368220338983051,TRUE
"chr12",52895212,52895533,15.74,2168.27,0.00725924354439253,FALSE
"chr12",52906650,52906860,75.3,336.59,0.223714311179774,FALSE
"chr12",52966459,52966665,2.24,31.48,0.071156289707751,FALSE
"chr12",52969932,52970249,265.24,988.05,0.268447953038814,FALSE
"chr12",52971900,52972373,345.05,252.99,0.733198087233734,TRUE
"chr12",52972584,52972789,274.22,80.35,0.293012909342863,FALSE
"chr12",53157963,53158340,4.49,5.43,0.826887661141805,TRUE
"chr12",53825335,53825581,19.1,41.26,0.462918080465342,TRUE
"chr12",53827301,53827550,4.49,1.09,0.242761692650334,FALSE
"chr12",53977911,53978288,262.99,184.59,0.701889805696034,TRUE
"chr12",53983342,53983655,297.83,254.07,0.853070543598697,TRUE
"chr12",53990319,53990636,1472.3,2458.19,0.598936615965405,TRUE
"chr12",54306775,54307132,0,1.09,0,FALSE
"chr12",54933542,54933722,15.74,2.18,0.138500635324015,FALSE
"chr12",57088630,57088916,89.92,191.1,0.470538984824699,TRUE
"chr12",57522220,57522454,61.83,361.56,0.171008961168271,FALSE
"chr12",57918164,57918424,1.12,23.89,0.0468815403934701,FALSE
"chr12",60910587,60910783,0,0,0,FALSE
"chr12",63086594,63086917,2.25,29.32,0.0767394270122783,FALSE
"chr12",64018044,64018240,15.73,26.06,0.603607060629317,TRUE
"chr12",64018994,64019568,124.75,273.61,0.45594093783122,TRUE
"chr12",64081259,64081574,40.47,52.11,0.776626367299942,TRUE
"chr12",64600836,64601054,103.39,4.35,0.0420737015185221,FALSE
"chr12",64611059,64611364,375.38,108.6,0.289306835739784,FALSE
"chr12",64625396,64625630,17.99,5.43,0.30183435241801,TRUE
"chr12",67275783,67275962,120.26,15.2,0.126392815566273,FALSE
"chr12",67483841,67484171,17.97,49.95,0.35975975975976,TRUE
"chr12",68793180,68793535,24.72,34.75,0.71136690647482,TRUE
"chr12",68794428,68794626,30.35,7.6,0.250411861614498,FALSE
"chr12",68804337,68804572,24.72,43.44,0.569060773480663,TRUE
"chr12",69439803,69440003,0,166.13,0,FALSE
"chr12",69440151,69440471,273.1,293.16,0.931573202346841,TRUE
"chr12",74871269,74871460,3.37,2.18,0.646884272997033,TRUE
"chr12",74871740,74872237,34.85,45.62,0.763919333625603,TRUE
"chr12",74873182,74873461,15.74,67.32,0.233808674985146,FALSE
"chr12",75706143,75706724,84.3,115.1,0.732406602953953,TRUE
"chr12",75711249,75711455,42.71,138.98,0.30731040437473,TRUE
"chr12",78101277,78101467,10.12,2.17,0.214426877470356,FALSE
"chr12",79022872,79023207,71.93,44.52,0.618935075768108,TRUE
"chr12",88684667,88685098,8.99,109.66,0.0819806675177822,FALSE
"chr12",89424969,89425364,128.12,1.09,0.00850764907898845,FALSE
"chr12",89464911,89465317,214.67,210.65,0.981273582708343,TRUE
"chr12",93697883,93698241,78.67,31.5,0.400406762425321,TRUE
"chr12",97500565,97500924,293.33,69.49,0.236900419322947,FALSE
"chr12",97556444,97556622,29.22,102.06,0.286302175191064,FALSE
"chr12",97568071,97568252,596.79,94.46,0.158280132039746,FALSE
"chr12",97568721,97569037,332.67,70.57,0.212132142964499,FALSE
"chr12",98358424,98358861,5.62,5.43,0.966192170818505,TRUE
"chr12",100952375,100953005,31.47,97.73,0.322009618336232,TRUE
"chr12",101697227,101697857,539.46,510.31,0.94596448300152,TRUE
"chr12",101698536,101698867,660.84,2408.24,0.274407866325615,FALSE
"chr12",102548592,102548851,2.25,0,0,FALSE
"chr12",102949099,102949338,1.12,23.88,0.0469011725293132,FALSE
"chr12",103175642,103175982,3.37,0,0,FALSE
"chr12",103524414,103524836,109.01,4.35,0.0399045959086322,FALSE
"chr12",104656362,104656626,4.49,29.32,0.153137789904502,FALSE
"chr12",106277064,106277320,59.56,29.33,0.492444593687038,TRUE
"chr12",106279227,106279713,28.09,130.3,0.215579432079816,FALSE
"chr12",106987873,106988082,80.93,74.91,0.925614728777956,TRUE
"chr12",112926447,112926792,4.5,0,0,FALSE
"chr12",115650098,115650367,19.1,42.35,0.451003541912633,TRUE
"chr12",115869057,115869314,35.97,20.63,0.573533500139005,TRUE
"chr12",115870163,115870543,11.24,43.44,0.258747697974217,FALSE
"chr12",115872126,115872541,347.29,66.25,0.190762763108641,FALSE
"chr12",116385858,116386155,239.39,20.64,0.0862191403149672,FALSE
"chr12",116390372,116390893,346.17,123.78,0.357569980067597,TRUE
"chr12",116494239,116494456,1.12,35.83,0.0312587217415574,FALSE
"chr12",116495312,116495619,20.23,64.06,0.315797689665938,TRUE
"chr12",119171200,119171561,8.99,19.54,0.460081883316274,TRUE
"chr12",119172576,119172767,41.58,74.92,0.554991991457555,TRUE
"chr12",119173236,119173436,41.59,21.71,0.522000480884828,TRUE
"chr12",119178518,119178703,15.73,22.8,0.689912280701754,TRUE
"chr12",119480211,119480461,69.69,1.09,0.015640694504233,FALSE
"chr12",121171346,121171639,1.12,9.78,0.114519427402863,FALSE
"chr12",121581447,121581684,1.12,32.57,0.0343874731347866,FALSE
"chr12",121748806,121749193,7.87,11.95,0.658577405857741,TRUE
"chr12",122098120,122098608,75.3,34.75,0.461487383798141,TRUE
"chr12",122803631,122804419,327.05,2.18,0.00666564745451766,FALSE
"chr12",122864528,122864708,94.41,45.61,0.483105603219998,TRUE
"chr12",123062914,123063233,22.48,19.54,0.869217081850534,TRUE
"chr12",123069708,123070287,170.84,86.87,0.508487473659564,TRUE
"chr12",124218013,124218228,3.37,0,0,FALSE
"chr12",124393039,124393326,78.67,11.95,0.151900343205796,FALSE
"chr12",124394284,124394475,4.49,20.64,0.217538759689922,FALSE
"chr12",124730680,124731104,100.03,6.53,0.0652804158752374,FALSE
"chr12",124742103,124742379,405.72,7.6,0.0187321305333728,FALSE
"chr12",124745811,124746171,162.98,52.12,0.319793839734937,TRUE
"chr12",124993909,124994197,92.16,54.29,0.589084201388889,TRUE
"chr12",129100263,129100478,0,15.2,0,FALSE
"chr12",131860815,131861123,93.29,7.6,0.0814663951120163,FALSE
"chr12",132466427,132467034,0,0,0,FALSE
"chr12",132622348,132622649,0,10.85,0,FALSE
"chr13",20503990,20504178,0,1.09,0,FALSE
"chr13",20505643,20505947,6.74,48.87,0.137916922447309,FALSE
"chr13",22979093,22979350,34.85,10.86,0.311621233859397,TRUE
"chr13",23629653,23629929,34.84,18.46,0.529850746268657,TRUE
"chr13",24148934,24149146,22.48,7.6,0.338078291814947,TRUE
"chr13",25652854,25653152,19.11,15.2,0.795395081109367,TRUE
"chr13",25659132,25659576,177.59,39.1,0.220170054620193,FALSE
"chr13",27379867,27380078,0,17.37,0,FALSE
"chr13",27425316,27425544,157.34,27.15,0.172556247616626,FALSE
"chr13",28035192,28035417,3.37,5.43,0.620626151012891,TRUE
"chr13",28443009,28443222,1.12,15.2,0.0736842105263158,FALSE
"chr13",28564250,28564468,134.87,3.26,0.0241714243345444,FALSE
"chr13",28595030,28595681,6.74,5.44,0.807121661721068,TRUE
"chr13",29908937,29909281,37.08,66.23,0.559867129699532,TRUE
"chr13",29918791,29919067,305.69,116.18,0.380058228924728,TRUE
"chr13",29920154,29920389,21.35,41.26,0.517450315075133,TRUE
"chr13",30743595,30743848,0,14.12,0,FALSE
"chr13",30833024,30833408,293.33,44.52,0.151774451982409,FALSE
"chr13",32068287,32068550,91.03,45.61,0.501043611996045,TRUE
"chr13",33345658,33346036,8.99,118.34,0.0759675511238803,FALSE
"chr13",33642717,33643074,118.01,206.29,0.572058752241989,TRUE
"chr13",33648831,33649165,1.12,51.03,0.0219478737997257,FALSE
"chr13",33649579,33649785,5.62,35.83,0.156851800167457,FALSE
"chr13",33651956,33652167,2.25,20.62,0.109117361784675,FALSE
"chr13",36130830,36131078,6.74,11.94,0.564489112227806,TRUE
"chr13",36629699,36629901,96.65,1.09,0.0112778065183652,FALSE
"chr13",38566194,38566380,5.62,1.09,0.193950177935943,FALSE
"chr13",38650062,38650269,1.12,4.34,0.258064516129032,FALSE
"chr13",38684467,38685179,204.56,600.44,0.34068349876757,TRUE
"chr13",40665433,40665668,57.32,93.37,0.613901681482275,TRUE
"chr13",40895760,40896056,1.12,8.69,0.128883774453395,FALSE
"chr13",40993819,40994178,60.69,479.91,0.126461211477152,FALSE
"chr13",41016405,41016704,478.78,232.35,0.48529596056644,TRUE
"chr13",41017128,41017510,7042.32,420.2,0.0596678367356212,FALSE
"chr13",41101910,41102206,8.99,7.61,0.846496106785317,TRUE
"chr13",43233075,43233254,2.25,0,0,FALSE
"chr13",44269013,44269257,144.98,23.9,0.164850324182646,FALSE
"chr13",44311194,44311442,92.16,2.17,0.0235460069444444,FALSE
"chr13",45368523,45368781,55.07,39.09,0.70982386054113,TRUE
"chr13",46120231,46120708,113.52,87.97,0.774929527836505,TRUE
"chr13",46135244,46135448,118.01,201.96,0.584323628441275,TRUE
"chr13",46143276,46143473,20.23,54.3,0.37255985267035,TRUE
"chr13",48001404,48001605,7.87,7.6,0.96569250317662,TRUE
"chr13",50149019,50149427,19.1,56.47,0.338232689923853,TRUE
"chr13",51907220,51907407,3.37,8.69,0.387802071346375,TRUE
"chr13",51919668,51919872,3.37,26.06,0.129316960859555,FALSE
"chr13",65214544,65214827,1.12,0,0,FALSE
"chr13",68686090,68686300,0,0,0,FALSE
"chr13",68745539,68745813,3.37,0,0,FALSE
"chr13",82305660,82306044,28.1,2.18,0.0775800711743772,FALSE
"chr13",97279954,97280232,28.1,8.68,0.308896797153025,TRUE
"chr13",98293162,98293520,85.43,21.71,0.25412618518085,FALSE
"chr13",98297839,98298213,83.17,68.41,0.822532163039557,TRUE
"chr13",98300929,98301231,61.81,260.6,0.237183422870299,FALSE
"chr13",98419983,98420282,17.98,28.24,0.636685552407932,TRUE
"chr13",106749823,106750139,1.12,14.11,0.0793763288447909,FALSE
"chr13",106753319,106753601,22.48,5.43,0.241548042704626,FALSE
"chr13",106860979,106861492,33.72,130.29,0.258807276076445,FALSE
"chr13",106861902,106862169,155.1,20.63,0.133010960670535,FALSE
"chr13",108919309,108919657,43.83,2.17,0.0495094684006388,FALSE
"chr13",109576275,109576501,0,7.6,0,FALSE
"chr13",112913489,112913806,11.24,17.37,0.647092688543466,TRUE
"chr13",112968755,112969161,46.08,55.37,0.83221961350912,TRUE
"chr13",113863839,113864094,15.73,49.95,0.314914914914915,TRUE
"chr13",113928636,113928991,42.71,91.21,0.468260059204035,TRUE
"chr13",114032324,114032593,0,6.52,0,FALSE
"chr14",22273361,22273849,7.87,0,0,FALSE
"chr14",22766741,22767043,1652.13,9.77,0.00591357822931609,FALSE
"chr14",22886796,22887035,44.95,72.75,0.61786941580756,TRUE
"chr14",23665418,23665714,8.99,5.43,0.604004449388209,TRUE
"chr14",32509677,32509901,20.23,173.72,0.116451761455215,FALSE
"chr14",33781368,33781704,15.73,5.43,0.345200254291163,TRUE
"chr14",35340888,35341083,2.25,43.43,0.0518075063320286,FALSE
"chr14",36656253,36656547,234.9,121.6,0.517667092379736,TRUE
"chr14",36701033,36701396,14.61,23.89,0.611552951025534,TRUE
"chr14",36856158,36856490,3016.53,261.68,0.0867486814319765,FALSE
"chr14",37012760,37013041,48.33,673.16,0.0717957097866778,FALSE
"chr14",37642372,37642552,19.1,2.18,0.11413612565445,FALSE
"chr14",42720121,42720352,13.48,0,0,FALSE
"chr14",43168445,43168644,0,0,0,FALSE
"chr14",43901947,43902158,5.62,86.86,0.0647018190191112,FALSE
"chr14",44449690,44450019,4.5,10.86,0.414364640883978,TRUE
"chr14",45891511,45891705,84.29,39.09,0.463756080199312,TRUE
"chr14",45892604,45892885,158.47,18.46,0.116488925348646,FALSE
"chr14",50003816,50004042,296.71,34.75,0.117117724377338,FALSE
"chr14",50964568,50964793,0,2.17,0,FALSE
"chr14",53231293,53231577,7.87,132.46,0.0594141627661181,FALSE
"chr14",53943497,53943815,33.73,71.66,0.47069494836729,TRUE
"chr14",55271859,55272037,30.34,57.54,0.527285366701425,TRUE
"chr14",55740402,55741073,20.23,29.32,0.689972714870396,TRUE
"chr14",56929230,56929436,0,16.29,0,FALSE
"chr14",59361228,59361556,73.05,816.51,0.0894661424844766,FALSE
"chr14",59619193,59619550,19.11,1.09,0.0570381998953428,FALSE
"chr14",61485188,61485470,35.97,92.28,0.389791937581274,TRUE
"chr14",61514192,61514494,125.88,158.53,0.794045291112092,TRUE
"chr14",61515413,61515625,74.17,11.94,0.160981528920049,FALSE
"chr14",61553884,61554094,60.7,1.09,0.0179571663920923,FALSE
"chr14",61559281,61559592,21.36,548.32,0.0389553545374964,FALSE
"chr14",61714064,61714312,94.4,16.28,0.172457627118644,FALSE
"chr14",63547781,63548283,246.15,311.63,0.78987902320059,TRUE
"chr14",64234974,64235322,274.24,120.53,0.439505542590432,TRUE
"chr14",64961219,64961447,32.59,2.17,0.0665848419760663,FALSE
"chr14",65118114,65118813,97.77,998.91,0.0978766855872902,FALSE
"chr14",65256224,65256480,149.47,1.09,0.00729243326420017,FALSE
"chr14",67453067,67453341,5.62,0,0,FALSE
"chr14",67480091,67480391,379.87,226.93,0.597388580303788,TRUE
"chr14",67533725,67534051,354.02,400.66,0.883592073079419,TRUE
"chr14",68255912,68256158,76.43,93.38,0.81848361533519,TRUE
"chr14",68306708,68307104,94.42,260.59,0.362331632065697,TRUE
"chr14",68309473,68309735,26.97,76.02,0.354775059194949,TRUE
"chr14",68393539,68393866,192.21,8.69,0.045210967171323,FALSE
"chr14",68458291,68458480,2.25,970.68,0.002317962665348,FALSE
"chr14",68458987,68459409,137.12,411.5,0.33321992709599,TRUE
"chr14",68570010,68570457,89.91,95.54,0.941071802386435,TRUE
"chr14",68944777,68945008,6.74,261.68,0.0257566493427087,FALSE
"chr14",68945854,68946213,119.13,57.55,0.483085704692353,TRUE
"chr14",68977398,68977643,29.23,618.89,0.047229717720435,FALSE
"chr14",69357656,69357865,273.11,83.6,0.306103767712643,TRUE
